Date,Open,High,Low,Close,Adj Close,Volume
2021-01-18,1295.000000,1295.000000,1250.000000,1265.000000,1189.638306,1643200
2021-01-19,1270.000000,1270.000000,1215.000000,1240.000000,1166.127686,1218100
2021-01-20,1240.000000,1295.000000,1240.000000,1270.000000,1194.340454,1592400
2021-01-21,1270.000000,1295.000000,1255.000000,1285.000000,1208.446777,798100
2021-01-22,1295.000000,1325.000000,1235.000000,1260.000000,1184.936157,1895300
2021-01-25,1255.000000,1265.000000,1200.000000,1215.000000,1142.616943,1434800
2021-01-26,1215.000000,1225.000000,1130.000000,1150.000000,1081.489380,1056400
2021-01-27,1140.000000,1165.000000,1080.000000,1085.000000,1020.361694,1530500
2021-01-28,1085.000000,1100.000000,1010.000000,1020.000000,959.234009,1797500
2021-01-29,1020.000000,1075.000000,1020.000000,1050.000000,987.446777,1318300
2021-02-01,1000.000000,1120.000000,995.000000,1120.000000,1053.276611,1023800
2021-02-02,1140.000000,1225.000000,1125.000000,1180.000000,1109.702148,1639500
2021-02-03,1180.000000,1235.000000,1160.000000,1210.000000,1137.914917,1369000
2021-02-04,1210.000000,1245.000000,1190.000000,1205.000000,1133.212769,674100
2021-02-05,1210.000000,1220.000000,1185.000000,1200.000000,1128.510620,617600
2021-02-08,1210.000000,1255.000000,1190.000000,1235.000000,1161.425537,723400
2021-02-09,1255.000000,1260.000000,1200.000000,1200.000000,1128.510620,745100
2021-02-10,1195.000000,1220.000000,1170.000000,1215.000000,1142.616943,789000
2021-02-11,1215.000000,1215.000000,1205.000000,1205.000000,1133.212769,112000
2021-02-15,1210.000000,1250.000000,1205.000000,1220.000000,1147.319092,771500
2021-02-16,1220.000000,1260.000000,1220.000000,1245.000000,1170.829712,567600
2021-02-17,1245.000000,1260.000000,1205.000000,1210.000000,1137.914917,709300
2021-02-18,1225.000000,1240.000000,1215.000000,1225.000000,1152.021240,379300
2021-02-19,1230.000000,1260.000000,1180.000000,1180.000000,1109.702148,3085300
2021-02-22,1195.000000,1195.000000,1160.000000,1160.000000,1090.893555,1222500
2021-02-23,1170.000000,1180.000000,1095.000000,1100.000000,1034.468018,2973600
2021-02-24,1110.000000,1120.000000,1070.000000,1095.000000,1029.765991,857400
2021-02-25,1100.000000,1140.000000,1100.000000,1130.000000,1062.680786,635500
2021-02-26,1135.000000,1135.000000,1105.000000,1110.000000,1043.872314,534700
2021-03-01,1110.000000,1215.000000,1110.000000,1195.000000,1123.808472,2457400
2021-03-02,1200.000000,1240.000000,1180.000000,1185.000000,1114.404175,1776500
2021-03-03,1185.000000,1220.000000,1165.000000,1170.000000,1100.297852,1079300
2021-03-04,1170.000000,1200.000000,1135.000000,1165.000000,1095.595703,781300
2021-03-05,1165.000000,1165.000000,1125.000000,1145.000000,1076.787231,380000
2021-03-08,1150.000000,1205.000000,1150.000000,1170.000000,1100.297852,759900
2021-03-09,1190.000000,1200.000000,1165.000000,1170.000000,1100.297852,645300
2021-03-10,1170.000000,1205.000000,1170.000000,1180.000000,1109.702148,989200
2021-03-12,1180.000000,1205.000000,1180.000000,1200.000000,1128.510620,786700
2021-03-15,1200.000000,1230.000000,1190.000000,1190.000000,1119.106323,1116400
2021-03-16,1200.000000,1200.000000,1180.000000,1185.000000,1114.404175,767700
2021-03-17,1185.000000,1190.000000,1175.000000,1180.000000,1109.702148,813200
2021-03-18,1180.000000,1200.000000,1180.000000,1195.000000,1123.808472,704200
2021-03-19,1195.000000,1255.000000,1185.000000,1255.000000,1180.234009,2414900
2021-03-22,1260.000000,1315.000000,1255.000000,1265.000000,1189.638306,2682000
2021-03-23,1305.000000,1305.000000,1205.000000,1205.000000,1133.212769,1350000
2021-03-24,1200.000000,1220.000000,1185.000000,1190.000000,1119.106323,1350400
2021-03-25,1190.000000,1200.000000,1115.000000,1170.000000,1100.297852,1065600
2021-03-26,1175.000000,1205.000000,1170.000000,1190.000000,1119.106323,687700
2021-03-29,1200.000000,1245.000000,1190.000000,1210.000000,1137.914917,840000
2021-03-30,1210.000000,1225.000000,1190.000000,1190.000000,1119.106323,512400
2021-03-31,1190.000000,1200.000000,1110.000000,1135.000000,1067.382935,1043800
2021-04-01,1145.000000,1190.000000,1130.000000,1160.000000,1090.893555,288700
2021-04-05,1160.000000,1205.000000,1160.000000,1195.000000,1123.808472,636700
2021-04-06,1200.000000,1205.000000,1180.000000,1195.000000,1123.808472,359100
2021-04-07,1205.000000,1250.000000,1195.000000,1235.000000,1161.425537,1397000
2021-04-08,1235.000000,1305.000000,1235.000000,1265.000000,1189.638306,2492200
2021-04-09,1280.000000,1285.000000,1250.000000,1250.000000,1175.531860,1458300
2021-04-12,1250.000000,1250.000000,1195.000000,1210.000000,1137.914917,845200
2021-04-13,1210.000000,1250.000000,1200.000000,1215.000000,1142.616943,514400
2021-04-14,1215.000000,1250.000000,1215.000000,1225.000000,1152.021240,619300
2021-04-15,1235.000000,1245.000000,1220.000000,1225.000000,1152.021240,302900
2021-04-16,1225.000000,1235.000000,1185.000000,1185.000000,1114.404175,2175000
2021-04-19,1200.000000,1215.000000,1195.000000,1200.000000,1128.510620,406800
2021-04-20,1200.000000,1215.000000,1200.000000,1200.000000,1128.510620,315000
2021-04-21,1150.000000,1205.000000,1150.000000,1190.000000,1119.106323,631700
2021-04-22,1195.000000,1270.000000,1195.000000,1255.000000,1180.234009,1294500
2021-04-23,1260.000000,1395.000000,1240.000000,1320.000000,1241.361694,9363400
2021-04-26,1340.000000,1350.000000,1285.000000,1285.000000,1208.446777,2034500
2021-04-27,1295.000000,1340.000000,1295.000000,1330.000000,1250.765991,1462000
2021-04-28,1330.000000,1350.000000,1300.000000,1315.000000,1236.659546,1355600
2021-04-29,1320.000000,1420.000000,1320.000000,1415.000000,1330.702148,4235800
2021-04-30,1430.000000,1440.000000,1360.000000,1370.000000,1288.382935,2097700
2021-05-03,1370.000000,1495.000000,1350.000000,1485.000000,1396.531860,6129200
2021-05-04,1485.000000,1510.000000,1400.000000,1410.000000,1326.000000,2441900
2021-05-05,1410.000000,1455.000000,1355.000000,1390.000000,1307.191406,4526900
2021-05-06,1395.000000,1430.000000,1385.000000,1385.000000,1302.489380,2064500
2021-05-07,1400.000000,1455.000000,1400.000000,1425.000000,1340.106323,1766200
2021-05-10,1440.000000,1470.000000,1415.000000,1450.000000,1363.616943,1718600
2021-05-11,1430.000000,1430.000000,1350.000000,1350.000000,1269.574463,3570700
2021-05-17,1300.000000,1300.000000,1260.000000,1260.000000,1184.936157,566500
2021-05-18,1255.000000,1255.000000,1175.000000,1175.000000,1105.000000,1264000
2021-05-19,1130.000000,1130.000000,1095.000000,1095.000000,1029.765991,1699800
2021-05-20,1090.000000,1090.000000,1020.000000,1055.000000,992.148926,5710600
2021-05-21,1055.000000,1150.000000,1020.000000,1050.000000,987.446777,4133900
2021-05-24,1050.000000,1150.000000,1035.000000,1050.000000,987.446777,2235500
2021-05-25,1050.000000,1090.000000,1030.000000,1040.000000,978.042542,2067400
2021-05-27,1040.000000,1055.000000,1025.000000,1030.000000,968.638306,905800
2021-05-28,1030.000000,1050.000000,1000.000000,1005.000000,945.127625,852100
2021-05-31,1010.000000,1105.000000,1000.000000,1075.000000,1010.957458,1573500
2021-06-02,1065.000000,1180.000000,1055.000000,1150.000000,1081.489380,1566600
2021-06-03,1160.000000,1165.000000,1130.000000,1140.000000,1072.085083,775900
2021-06-04,1140.000000,1190.000000,1120.000000,1150.000000,1081.489380,1920700
2021-06-07,1135.000000,1235.000000,1135.000000,1225.000000,1152.021240,1464500
2021-06-08,1225.000000,1230.000000,1165.000000,1170.000000,1100.297852,913300
2021-06-09,1175.000000,1250.000000,1165.000000,1200.000000,1128.510620,1190600
2021-06-10,1200.000000,1230.000000,1160.000000,1170.000000,1100.297852,606200
2021-06-11,1170.000000,1195.000000,1155.000000,1160.000000,1090.893555,697200
2021-06-14,1160.000000,1340.000000,1160.000000,1235.000000,1161.425537,10293100
2021-06-15,1250.000000,1265.000000,1150.000000,1170.000000,1100.297852,1625800
2021-06-16,1150.000000,1220.000000,1120.000000,1170.000000,1100.297852,2346100
2021-06-17,1155.000000,1160.000000,1110.000000,1115.000000,1048.574463,1439600
2021-06-18,1160.000000,1160.000000,1060.000000,1080.000000,1015.659546,739600
2021-06-21,1070.000000,1085.000000,1005.000000,1085.000000,1020.361694,761300
2021-06-22,1075.000000,1120.000000,1075.000000,1095.000000,1029.765991,538900
2021-06-23,1110.000000,1110.000000,1065.000000,1065.000000,1001.553162,201100
2021-06-24,1065.000000,1070.000000,1045.000000,1045.000000,982.744690,291600
2021-06-25,1030.000000,1095.000000,1030.000000,1030.000000,968.638306,718400
2021-06-28,1030.000000,1045.000000,1005.000000,1005.000000,945.127625,744900
2021-06-29,1005.000000,1050.000000,1005.000000,1015.000000,954.531921,838400
2021-06-30,1020.000000,1050.000000,1000.000000,1015.000000,954.531921,419800
2021-07-01,1015.000000,1030.000000,1000.000000,1010.000000,949.829773,428500
2021-07-02,1015.000000,1070.000000,1015.000000,1025.000000,963.936157,1642400
2021-07-05,1015.000000,1030.000000,1000.000000,1000.000000,940.425537,831400
2021-07-06,1005.000000,1020.000000,1000.000000,1005.000000,945.127625,499600
2021-07-07,1010.000000,1010.000000,995.000000,1005.000000,945.127625,1143400
2021-07-08,975.000000,1025.000000,975.000000,985.000000,926.319153,1127200
2021-07-09,985.000000,1025.000000,985.000000,1010.000000,949.829773,899100
2021-07-12,1010.000000,1015.000000,985.000000,1010.000000,949.829773,895400
2021-07-13,1000.000000,1010.000000,980.000000,980.000000,921.617004,642900
2021-07-14,990.000000,995.000000,950.000000,950.000000,893.404236,847200
2021-07-15,950.000000,955.000000,920.000000,940.000000,884.000000,634300
2021-07-16,940.000000,980.000000,940.000000,955.000000,898.106384,381800
2021-07-19,960.000000,970.000000,945.000000,950.000000,893.404236,528800
2021-07-21,950.000000,980.000000,950.000000,950.000000,893.404236,396300
2021-07-22,970.000000,995.000000,960.000000,985.000000,926.319153,706100
2021-07-23,990.000000,995.000000,975.000000,980.000000,921.617004,556700
2021-07-26,980.000000,995.000000,975.000000,995.000000,935.723389,165500
2021-07-27,1005.000000,1005.000000,980.000000,980.000000,921.617004,135300
2021-07-28,985.000000,985.000000,950.000000,950.000000,893.404236,757100
2021-07-29,950.000000,980.000000,920.000000,955.000000,898.106384,642400
2021-07-30,960.000000,965.000000,930.000000,930.000000,874.595703,769000
2021-08-02,930.000000,930.000000,910.000000,920.000000,865.191467,595000
2021-08-03,920.000000,920.000000,905.000000,910.000000,855.787231,540300
2021-08-04,910.000000,925.000000,905.000000,915.000000,860.489319,456600
2021-08-05,915.000000,930.000000,915.000000,920.000000,865.191467,980100
2021-08-06,920.000000,930.000000,910.000000,915.000000,860.489319,333000
2021-08-09,915.000000,935.000000,910.000000,920.000000,865.191467,778100
2021-08-10,915.000000,930.000000,900.000000,910.000000,855.787231,525200
2021-08-12,910.000000,920.000000,910.000000,910.000000,855.787231,428600
2021-08-13,910.000000,920.000000,905.000000,915.000000,860.489319,211100
2021-08-16,910.000000,910.000000,885.000000,890.000000,836.978699,844900
2021-08-18,890.000000,895.000000,865.000000,885.000000,832.276611,620900
2021-08-19,885.000000,885.000000,860.000000,870.000000,818.170227,567100
2021-08-20,870.000000,875.000000,835.000000,870.000000,818.170227,1931900
2021-08-23,870.000000,880.000000,870.000000,880.000000,827.574463,1631800
2021-08-24,885.000000,890.000000,875.000000,875.000000,822.872314,1115900
2021-08-25,885.000000,910.000000,875.000000,880.000000,827.574463,1191100
2021-08-26,890.000000,895.000000,860.000000,860.000000,808.765930,830400
2021-08-27,860.000000,860.000000,840.000000,850.000000,799.361694,2030400
2021-08-30,850.000000,850.000000,825.000000,830.000000,780.553162,2592700
2021-08-31,825.000000,830.000000,815.000000,830.000000,780.553162,1540800
2021-09-01,890.000000,960.000000,885.000000,900.000000,846.382935,11796800
2021-09-02,910.000000,960.000000,900.000000,900.000000,846.382935,5755000
2021-09-03,905.000000,940.000000,905.000000,925.000000,869.893616,4311400
2021-09-06,930.000000,940.000000,920.000000,935.000000,879.297852,5530000
2021-09-07,935.000000,940.000000,915.000000,940.000000,884.000000,5703700
2021-09-08,900.000000,915.000000,880.000000,895.000000,895.000000,3009900
2021-09-09,890.000000,920.000000,875.000000,875.000000,875.000000,1661600
2021-09-10,875.000000,915.000000,865.000000,885.000000,885.000000,1637000
2021-09-13,890.000000,915.000000,890.000000,890.000000,890.000000,1299700
2021-09-14,890.000000,1010.000000,890.000000,935.000000,935.000000,22329100
2021-09-15,940.000000,950.000000,905.000000,915.000000,915.000000,7188100
2021-09-16,920.000000,955.000000,910.000000,945.000000,945.000000,4776200
2021-09-17,955.000000,970.000000,935.000000,945.000000,945.000000,2723200
2021-09-20,945.000000,945.000000,910.000000,910.000000,910.000000,2262200
2021-09-21,900.000000,920.000000,895.000000,905.000000,905.000000,749800
2021-09-22,910.000000,960.000000,910.000000,920.000000,920.000000,1826700
2021-09-23,925.000000,935.000000,910.000000,915.000000,915.000000,1176100
2021-09-24,915.000000,950.000000,915.000000,920.000000,920.000000,1073600
2021-09-27,930.000000,935.000000,920.000000,935.000000,935.000000,974800
2021-09-28,935.000000,960.000000,925.000000,940.000000,940.000000,3753400
2021-09-29,960.000000,960.000000,925.000000,925.000000,925.000000,1259000
2021-09-30,940.000000,945.000000,910.000000,940.000000,940.000000,1013300
2021-10-01,940.000000,990.000000,930.000000,980.000000,980.000000,5622200
2021-10-04,980.000000,1035.000000,975.000000,1005.000000,1005.000000,7338100
2021-10-05,1000.000000,1010.000000,950.000000,990.000000,990.000000,1972800
2021-10-06,985.000000,1015.000000,980.000000,995.000000,995.000000,1314800
2021-10-07,1000.000000,1020.000000,990.000000,1000.000000,1000.000000,863000
2021-10-08,1000.000000,1025.000000,995.000000,1020.000000,1020.000000,1339500
2021-10-11,1020.000000,1060.000000,1005.000000,1005.000000,1005.000000,2060900
2021-10-12,1010.000000,1010.000000,985.000000,990.000000,990.000000,5441000
2021-10-13,990.000000,1005.000000,980.000000,985.000000,985.000000,2378900
2021-10-14,985.000000,1015.000000,985.000000,1015.000000,1015.000000,1570500
2021-10-15,1015.000000,1015.000000,1000.000000,1015.000000,1015.000000,847000
2021-10-18,1015.000000,1040.000000,1010.000000,1035.000000,1035.000000,970700
2021-10-19,1040.000000,1050.000000,1020.000000,1035.000000,1035.000000,1067500
2021-10-21,1035.000000,1035.000000,1005.000000,1010.000000,1010.000000,869600
2021-10-22,1015.000000,1025.000000,1010.000000,1025.000000,1025.000000,615900
2021-10-25,1025.000000,1060.000000,1015.000000,1040.000000,1040.000000,1517400
2021-10-26,1045.000000,1055.000000,1035.000000,1040.000000,1040.000000,983600
2021-10-27,1040.000000,1080.000000,1040.000000,1055.000000,1055.000000,1918700
2021-10-28,1055.000000,1065.000000,985.000000,1005.000000,1005.000000,4133800
2021-10-29,1005.000000,1015.000000,995.000000,1005.000000,1005.000000,1533800
2021-11-01,1010.000000,1015.000000,985.000000,995.000000,995.000000,720200
2021-11-02,995.000000,1025.000000,990.000000,990.000000,990.000000,1901200
2021-11-03,990.000000,1030.000000,990.000000,1020.000000,1020.000000,1598900
2021-11-04,1025.000000,1035.000000,1005.000000,1015.000000,1015.000000,750700
2021-11-05,1015.000000,1035.000000,1010.000000,1010.000000,1010.000000,582600
2021-11-08,1005.000000,1030.000000,1000.000000,1025.000000,1025.000000,594700
2021-11-09,1025.000000,1035.000000,1015.000000,1015.000000,1015.000000,440000
2021-11-10,1020.000000,1100.000000,1015.000000,1100.000000,1100.000000,3374800
2021-11-11,1100.000000,1200.000000,1080.000000,1145.000000,1145.000000,5309900
2021-11-12,1145.000000,1150.000000,1080.000000,1090.000000,1090.000000,3920000
2021-11-15,1115.000000,1150.000000,1070.000000,1080.000000,1080.000000,2070600
2021-11-16,1080.000000,1150.000000,1030.000000,1150.000000,1150.000000,2321500
2021-11-17,1160.000000,1190.000000,1150.000000,1165.000000,1165.000000,1526400
2021-11-18,1170.000000,1435.000000,1170.000000,1345.000000,1345.000000,19139800
2021-11-19,1345.000000,1415.000000,1325.000000,1385.000000,1385.000000,4393900
2021-11-22,1385.000000,1420.000000,1355.000000,1395.000000,1395.000000,2241900
2021-11-23,1400.000000,1410.000000,1360.000000,1365.000000,1365.000000,1413100
2021-11-24,1365.000000,1400.000000,1365.000000,1365.000000,1365.000000,768900
2021-11-25,1370.000000,1375.000000,1275.000000,1310.000000,1310.000000,2000500
2021-11-26,1305.000000,1320.000000,1235.000000,1265.000000,1265.000000,1547300
2021-11-29,1265.000000,1300.000000,1215.000000,1285.000000,1285.000000,1988500
2021-11-30,1285.000000,1400.000000,1285.000000,1400.000000,1400.000000,2438500
2021-12-01,1400.000000,1415.000000,1340.000000,1375.000000,1375.000000,1070500
2021-12-02,1375.000000,1425.000000,1340.000000,1405.000000,1405.000000,1792800
